Soil type,Water Holding Capacity,Field Capacity,Permanent Wilting Point,Infiltration Rate,Soil Texture Class,Bulk Density
-0.03627698,-0.31650013,-0.08064318,-0.32895714,-0.117392704,-0.09399802,-0.00093986094
-0.14149691,-0.34618843,0.058986545,-0.15109193,0.086654305,-0.1716316,0.065693334
-0.18346933,-0.10093294,-0.0550109,0.108302236,-0.0883115,-0.09829453,-0.25888762
-0.026644528,-0.12698285,-0.08439095,-0.00096772425,0.055635087,0.03133588,-0.164857
0.08364888,-0.2413452,0.054969832,-0.23076423,-0.01871547,0.08942754,-0.19163106
-0.18882594,-0.22232546,0.11712257,0.11151229,-0.07858623,-0.04384099,-0.2468946
0.29720506,-0.059098855,0.17086512,-0.29966286,0.19440146,0.19348466,-0.12141998
-0.02968951,-0.1935646,0.004082203,-0.09636587,-0.040838562,0.11890833,0.13332552
-0.109975114,-0.19108567,-0.11366093,-0.021807402,-0.05294688,0.36891702,-0.05985885
0.10104084,-0.10252168,-0.08822489,-0.11346659,0.041542478,0.16525085,0.1091242
-0.028794538,-0.47607875,0.13185228,-0.079726025,-0.021213174,-0.085170746,-0.31542903
-0.055065423,-0.049237385,-0.13778009,0.015251029,0.12468007,0.023197599,0.05654171
-0.23252577,-0.17283888,0.033511616,0.058315508,0.036245063,-0.06800103,-0.15906823
0.16120675,-0.36264262,-0.029710505,-0.026284045,-0.01254186,0.07031743,-0.10636124
-0.09496734,-0.057194572,0.04989107,-0.06957021,0.29341513,0.14922678,0.06576118
0.055131838,-0.22135457,-0.22486421,0.020397041,-0.054534137,-0.034463964,-0.07055768
0.20507187,-0.22078528,0.23830597,-0.24604112,-0.015930705,-0.0055340976,-0.23503536
-0.08682347,-0.2473729,-0.0051006638,0.20620583,-0.0009927899,0.08145706,0.081579305
-0.009924147,-0.14511687,0.13442628,-0.040106308,0.1972009,-0.052349955,-0.07732541
-0.022307463,-0.20969029,-0.06338253,-0.11735982,0.02495949,0.0058043823,-0.070394814
0.2068221,-0.43748188,0.26102036,0.017423289,0.2763307,0.03803304,-0.24833767
0.032974705,-0.3935473,0.060625177,-0.017188024,-0.1360212,0.15127574,-0.32491535
-0.081363134,-0.39577264,0.06228489,-0.043388806,-0.07000157,-0.14117879,-0.22221826
-0.09903737,-0.28583753,0.19209355,-0.2465553,0.07868724,0.13277781,-0.17267781
0.18743375,-0.09702011,0.21935147,-0.006472515,-0.2582395,0.021693006,-0.22561015
-0.23926748,-0.091337,-0.09413554,-0.045242064,-0.057381272,-0.0049347132,-0.23076129
-0.27105644,-0.36540323,0.061391592,0.14140983,0.13912562,0.07524466,-0.06672798
0.0046628676,-0.34566113,0.10752201,0.002554229,0.044467736,-0.1520553,0.009505458
0.07365663,-0.4775676,-0.09754902,-0.15570243,-0.16896495,0.076695636,-0.29367575
-0.009378437,-0.25855324,-0.07170397,0.059848104,0.07849844,-0.012800481,-0.07160482
0.1284757,-0.09493055,0.062156457,-0.29063118,0.11562927,0.10739071,-0.08146065
0.0043409746,-0.3505504,0.25060374,-0.14971577,-0.03354793,0.17537516,-0.022398517
0.04433131,-0.12191868,0.018652365,-0.09593129,-0.0001187101,0.0308006,0.07452107
-0.17089564,-0.40958756,-0.078312635,-0.10237988,0.2930246,0.0924825,0.1002083
-0.049120065,-0.19511387,0.06361717,-0.1019191,-0.2826805,-0.056021508,-0.073486835
-0.034910306,-0.13232115,-0.15829426,-0.19735473,0.068307355,0.062114544,-0.0060152113
-0.14169969,-0.042285517,-0.06638087,0.10557833,-0.0738904,-0.10221328,-0.15630855
-0.0056607183,-0.26268986,-0.048006773,0.19356972,-0.09046261,-0.04549314,-0.2808538
-0.08329484,-0.46380234,0.13357486,0.12022987,-0.07793881,0.11475411,-0.06368361
0.10879915,-0.068103984,0.072487965,-0.18769088,0.0075163785,0.12497935,-0.16230524
-0.077385336,-0.12552422,-0.103016034,-0.007993009,0.038722146,0.071290925,0.052340135
0.16940847,-0.03976704,0.065389074,-0.307592,-0.045561243,0.042665064,-0.19632822
0.0072104447,-0.24181916,-0.08199613,0.13406661,-0.010216825,0.055440336,-0.19170158
-0.46310908,-0.07462017,0.257624,0.08383439,0.033039268,-0.05121217,-0.14765024
-0.02801101,-0.2235213,0.14045495,0.054662537,-0.25447652,-0.09271459,-0.35681757
-0.27517933,-0.41730416,0.06153707,0.04706093,0.13834338,-0.3008537,-0.20023921
-0.0011250209,-0.15413843,0.17159864,-0.06046052,-0.04447709,0.10880741,-0.15259212
-0.037223145,-0.3901477,0.09084794,-0.14643629,-0.13812308,-0.013147578,-0.22152159
-0.09289624,0.00377338,-0.07762472,-0.30059132,0.1321936,0.10847332,0.06687215
-0.28173473,-0.13945961,0.054620385,0.1979388,0.21082053,0.13626486,-0.039693207
-0.048340354,-0.052378044,0.068128005,0.0029684096,-0.10678525,-0.05180407,-0.07926395
-0.00031194463,0.017565638,0.09581383,-0.015667599,-0.14700642,0.08590127,-0.27334446
0.086127594,-0.23967978,-0.08048758,-0.0007103123,0.0029516183,-0.09793049,-0.07018225
-0.105947524,-0.17457803,0.022294268,0.015072637,0.07372691,-0.20196167,0.06713712
0.007425448,-0.05420828,0.011000976,0.15422687,0.069145106,0.19283049,-0.0013118386
0.0088787675,-0.3269809,0.17000304,-0.21220167,-0.057149686,0.2606407,0.19662015
-0.013913933,-0.16693427,-0.1555793,-0.00529081,0.13930035,-0.16810167,-0.07824008
0.08988339,-0.15154052,0.060217112,0.055477068,0.07393621,-0.12638372,-0.21882659
-0.31463605,-0.18636012,-0.011114858,-0.14362963,0.13743013,-0.07260665,-0.045450717
-0.03584058,-0.21296182,-0.19910151,-0.087848365,-0.015181657,-0.062296797,0.06630597
0.03646815,-0.22286744,-0.11269869,0.07443687,-0.011890352,-0.06802497,-0.13358445
0.07218948,-0.42894587,-0.08727443,0.0007946119,-0.047523595,-0.037244856,0.018665344
-0.17163208,-0.21471381,-0.09810459,0.025155844,-0.023518153,-0.02608328,-0.25955546
-0.26974475,-0.36017573,0.09010381,-0.03360477,-0.22589336,0.20312914,0.005205229
-0.08155687,0.0008581355,-0.028718397,-0.08829706,-0.0434847,-0.052826665,-0.01395528
-0.08996387,-0.16213855,0.20483926,-0.04416955,-0.021777563,0.14924337,0.06429743
-0.089087635,-0.23231463,0.12011113,-0.16365887,-0.029342085,0.0534164,-0.17912096
0.0023382865,-0.17537014,-0.14204362,-0.12008501,0.11823994,0.072160095,0.05690282
-0.10971623,-0.048968203,0.031298015,-0.05609552,-0.114607506,-0.15174712,-0.09666775
-0.060476203,-0.047431745,0.031772554,-0.15705647,-0.08629595,0.08716803,-0.077463165
-0.13133472,-0.22323282,0.19126144,0.017728973,-0.12025359,0.019088633,-0.08380365
-0.15830082,-0.34814847,0.029919967,-0.13103865,-0.120926276,0.12073739,-0.020574234
-0.0053864643,-0.32743382,0.0026092827,0.06700446,0.11854932,0.029061526,-0.19744
-0.038305666,-0.49299648,0.015980132,0.19389829,-0.15168132,0.062447414,-0.14127384
-0.08110753,-0.2833893,-0.051572762,-0.25063342,0.25719684,0.09049171,-0.08042105
0.0051520243,-0.15404987,0.12099442,-0.05826624,0.071721986,0.05564872,-0.08672571
0.011919476,-0.5617217,-0.06740329,-0.16103704,-0.14643832,-0.022852398,-0.04164318
-0.12993933,-0.26087457,-0.0147889685,0.087784134,-0.010544576,0.16153572,-0.07615362
-0.016410954,-0.23337537,0.020515695,-0.14635965,-0.07207164,0.1889504,-0.24940205
-0.08859822,-0.40023088,0.2079078,0.012838565,0.10121992,0.12419182,-0.21829586
-0.13447174,-0.5174664,0.14099944,0.096475005,0.122884884,0.37633508,-0.07819143
0.015462846,-0.28709626,0.10050678,-0.06291001,0.09106199,0.031876482,-0.10885273
-0.15094954,-0.21647938,0.14432015,-0.3068024,0.053641155,0.15200129,0.09068294
-0.017291531,-0.13179655,0.1355859,-0.109695695,0.07928092,0.21331891,0.14204685
-0.04928375,-0.22980803,0.08516215,-0.04948134,-0.037317738,0.27253845,-0.08480428
-0.11142763,-0.36272353,0.15042233,-0.08785091,-0.08871342,0.1395283,0.05071576
-0.08832962,0.013149895,-0.02355814,-0.2731252,-0.0148831755,0.06609684,-0.17630883
-0.1457927,-0.16924062,0.013320908,-0.05727149,0.064591095,-0.0391437,-0.2511246
-0.15985253,-0.20838748,0.109258145,0.116836786,0.18889853,0.034931667,-0.021425724
-0.12489846,-0.29577705,-0.1718786,0.13939928,0.03741017,-0.0802885,-0.09500714
-0.06727186,-0.17738196,-0.004156254,-0.23979002,-0.041003697,0.102022946,-0.1667771
-0.029148981,-0.3244087,-0.080596134,-0.051177245,-0.103700906,-0.011681125,-0.26348123
0.023124173,-0.09465316,-0.16273212,-0.071958765,0.17953598,-0.144874,-0.115703106
-0.1969225,-0.14684123,-0.14930889,-0.18242654,0.11390124,-0.29084325,-0.0308935
-0.08970043,-0.16235238,-0.055749297,0.05848911,-0.20261322,0.22343898,-0.11366487
-0.028449476,-0.029452048,-0.06031555,0.18107477,0.18048704,0.098676756,-0.15164149
0.2211422,-0.29284588,-0.21942955,-0.1825383,0.28316265,0.13952693,0.23545797
-0.36148378,-0.2688055,-0.13275164,0.020182349,-0.1362651,-0.20612942,-0.21131203
-0.039194435,-0.17272317,-0.10175548,0.0008762423,0.07364597,0.16445982,-0.02090916
-0.16200107,-0.3021062,-0.07163355,0.0028695948,0.114857875,0.041907504,-0.08444875
-0.11115134,-0.021606762,0.011152796,-0.1944238,-0.040219884,-0.0071205907,-0.0028189346
-0.06938592,-0.28139374,-0.2891361,0.11094824,0.51541877,0.1394514,-0.13220608
0.0072122253,-0.23945372,-0.067886375,-0.37700993,0.084713906,-0.056172166,-0.17495061
-0.19257052,-0.12637562,-0.20192216,-0.08995793,-0.15923819,-0.19539385,-0.0946093
-0.22256422,-0.27810347,-0.02236116,-0.12032428,-0.089091495,0.09183049,0.07697521
-0.057678483,-0.24097908,0.1374246,0.14377269,-0.075124204,0.054909505,-0.13239512
-0.44507647,-0.23489869,-0.05556053,-0.11747792,0.080294035,0.15732205,0.019231375
-0.032168157,-0.10202415,0.031656653,0.061634425,0.024733253,-0.04914487,-0.027290955
-0.09964152,-0.18607578,0.017437465,0.025900356,-0.008536451,-0.022655651,-0.18368761
-0.13338237,-0.10108665,0.08551808,-0.049824007,0.16278031,-0.044960644,-0.10922289
-0.029243004,-0.16869417,0.0019884445,0.047496244,0.0075859055,0.040022038,-0.096827984
-0.19142076,-0.25421172,0.04099784,0.164855,-0.14690995,0.11743933,-0.10830998
-0.1241207,-0.31484917,-0.2976995,-0.431689,0.04753722,-0.028580427,0.15238366
-0.13102648,-0.34194237,-0.008075431,-0.11601937,-0.09287817,0.26636857,-0.17066073
0.13367435,-0.13471322,0.03244162,-0.20848548,-0.07856044,-0.099962175,-0.10723183
-0.050206747,-0.06270489,-0.01600197,-0.17207313,-0.054476503,0.17387618,-0.07734887
-0.26737598,-0.4258048,-0.021112159,0.055893634,0.05151269,0.053795125,-0.051371112
0.053275727,-0.11783925,-0.06685274,-0.34419632,0.023099564,0.00013254583,-0.12660152
-0.09352831,-0.56732196,-0.18695292,-0.04626976,0.1295191,-0.076295145,-0.12210305
-0.30999637,-0.33130765,-0.044781193,0.10743408,0.14923969,0.2728527,-0.0021185204
-0.061262593,-0.32705003,0.019891456,0.24393132,-0.054388277,0.044284046,-0.37792918
-0.26126313,0.04143474,0.022656739,-0.07449431,0.21449874,-0.14630009,-0.18764654
-0.18356493,-0.11480419,-0.18647474,-0.1302974,-0.17495707,0.34809154,-0.1987009
-0.06634663,-0.1357911,-0.06384071,0.06604282,0.15382385,0.09249988,-0.10907443
0.013986079,-0.16035393,0.12491253,-0.06764627,0.11677604,-0.008111507,0.10754527
0.046459235,-0.34984022,0.020790625,-0.23583037,-0.023563903,-0.018311087,-0.15314668
0.07722008,-0.37465197,-0.042037934,-0.17024569,-0.18592009,0.18431865,-0.20069331
0.01492833,-0.18635722,0.14393821,0.010568421,-0.28091758,0.41966867,-0.017345361
0.00923625,-0.123566195,-0.12451233,-0.27730083,0.035841234,0.04554939,-0.007545445
-0.039544538,-0.5558219,-0.078532875,-0.113506705,0.052390363,-0.121949986,-0.2852095
-0.014537152,-0.14918396,-0.14595348,-0.1389231,-0.10049672,0.23121724,-0.010911211
-0.14896697,-0.023336686,-0.21856391,-0.13944653,0.033754244,0.08362868,-0.0881178
0.04838842,-0.33129337,0.06820467,0.022936571,-0.05310891,0.17468825,-0.4010009
0.011375099,0.12975785,-0.02788689,0.17460561,-0.13855132,-0.020874467,-0.24896988
-0.0055117756,-0.15679343,-0.24644867,-0.07077278,-0.12042113,0.1559291,-0.27004045
-0.19410631,-0.29972744,-0.014944002,0.11015287,-0.254762,-0.03852296,-0.16189054
-0.09511176,-0.11634332,0.17963535,-0.029527828,0.039954342,-0.048593983,-0.24076974
-0.058272734,-0.21134925,0.06957016,-0.030651625,0.10376718,-0.14873579,-0.045973547
-0.1283379,-0.27490836,-0.09855981,0.0094604455,0.060213514,-0.0551011,-0.08659235
-0.0744769,-0.09108924,-0.1782225,0.03963066,0.11106347,0.07886717,-0.21699873
-0.13722666,-0.06717265,-0.03449438,0.1612138,-0.18397236,-0.052708372,-0.03659977
-0.18361753,-0.09655971,-0.053090937,0.034426168,-0.19357538,-0.10762891,-0.28193694
-0.002903469,-0.29895467,-0.14516124,0.02570409,0.053354047,-0.05606123,-0.14485808
-0.047540903,-0.6069543,0.28988105,-0.020387858,0.27629703,0.12745664,-0.14348997
-0.024154615,-0.19016293,-0.19981965,-0.069577366,0.006542407,-0.15854675,-0.18116236
-0.047367267,-0.05055508,0.19247068,0.008104317,-0.20698024,-0.24040219,-0.15448438
0.04450526,-0.07252093,0.11851713,-0.1622597,-0.1682162,0.13138308,-0.11591847
-0.14272703,-0.16743013,0.081659734,-0.19260412,0.027935624,-0.017525077,-0.07384074
-0.110399745,-0.28492463,0.087320834,0.24680287,-0.014992593,-0.22335085,-0.19161865
-0.0067731347,-0.028010167,0.0018364042,-0.10193179,0.40729836,0.009968163,-0.14648087
-0.3307205,-0.44160336,0.06501161,-0.081618235,-0.09433667,0.1042486,-0.027268887
-0.14827777,-0.27446923,-0.14463533,-0.030542184,0.07344053,0.0067100264,-0.03816033
0.08971325,-0.3324139,0.06780787,-0.18349633,-0.03652905,0.29768604,0.014164157
-0.277443,-0.5309371,0.0022851378,-0.02166865,-0.08808286,-0.046499975,-0.123310745
-0.059448,-0.089948244,0.13033688,-0.20201012,0.04566878,0.2566661,0.044661492
0.045853056,-0.35647714,-0.147766,-0.33336,-0.065366164,0.08279135,-0.0050034076
0.056291632,0.029215213,0.090430126,-0.09907957,0.12618557,0.0005659759,-0.039523438
-0.036201596,-0.3454649,-0.12327789,0.0992433,-0.041828103,0.22257152,-0.14088419
-0.26689124,-0.05212271,-0.101119734,-0.00053001195,-0.44211113,-0.0074013397,-0.41389006
-0.061445493,-0.25083518,0.08037577,-0.04034234,-0.08617586,0.24323587,-0.17728487
0.13592911,-0.37804523,-0.20517737,-0.08041629,0.16898409,0.22703904,-0.0912033
-0.23711035,-0.16663682,-0.18538308,-0.015883394,0.021591268,0.03412255,-0.03729023
0.00035576522,-0.072591685,0.018645821,0.10714163,-0.1200263,0.05258196,-0.15971288
0.191611,-0.20772728,-0.018083476,-0.028477456,-0.28392097,-0.21097812,-0.22984451
-0.09257589,-0.21834561,0.24506119,-0.103290044,-0.11199054,0.14671764,-0.120595075
0.014026448,-0.48484612,0.07928981,-0.13753751,-0.3117291,0.27562293,-0.51435554
-0.015063457,-0.41022092,0.07985994,0.10169722,-0.22344251,0.05281875,-0.016857654
-0.09670984,-0.25099987,-0.061473027,0.027747473,-0.025598276,0.038898177,-0.1137715
-0.2953781,-0.19434673,-0.06419563,0.03518435,-0.15934367,0.23816878,0.07919544
-0.058253463,-0.23713154,0.15727207,-0.1129912,0.009883564,0.09728961,-0.04582874
-0.0066083334,-0.2695638,-0.006974302,-0.23425508,0.14156944,0.038896967,0.0683374
-0.004870495,-0.103151456,-0.04461588,0.048061002,0.13513634,0.047683448,0.13151026
-0.011970937,-0.050168145,0.17117918,-0.008637702,-0.090514824,0.098354235,-0.08417407
-0.12170576,-0.32543993,-0.2417352,-0.019170105,0.29936135,0.17394105,-0.2436841
-0.11001025,-0.21855012,0.03523186,0.0057115853,0.03289904,-0.13330203,-0.02974302
-0.048389368,-0.24418873,0.12034978,0.1074119,-0.25589564,0.20118648,-0.25874534
0.14340962,-0.24853832,0.06720288,0.1470402,-0.043731175,0.048308007,-0.207982
-0.028198324,-0.32397673,-0.2296999,-0.07122278,0.25255,-0.15592526,-0.12151198
-0.11726439,-0.079534814,0.023917302,-0.082326554,0.039890636,0.15520996,-0.012455501
-0.14261799,-0.30463374,0.0045432188,-0.25159228,0.04354945,0.045506146,-0.1412673
-0.11040709,-0.23265336,-0.019483749,-0.13865776,0.21962422,0.11723673,-0.16558123
-0.03421158,-0.20527889,0.03326784,0.1028339,-0.3740158,0.08298114,-0.04352054
-0.17811893,-0.2552042,0.19305785,-0.08828594,-0.21685661,0.19506142,0.12198183
-0.19337718,-0.09564393,0.11104814,-0.11145994,-0.09337568,0.10445559,-0.0552606
-0.13993126,-0.20439065,-0.08140375,0.0149178915,0.11848862,0.10438192,0.08214089
-0.009241844,-0.27733564,-0.018417895,-0.25168702,-0.13761178,0.13555373,-0.06666337
-0.015376717,-0.270589,0.120890826,-0.07879997,-0.043435838,0.06395802,-0.09766803
-0.11420234,-0.26203528,-0.20902349,-0.119290136,-0.03736025,-0.058931515,0.071382165
-0.15572798,-0.482431,-0.040688053,-0.1167942,0.16490816,0.24093112,0.008586675
-0.15916531,-0.11435371,-0.01950477,-0.056675542,-0.046866126,0.13596433,-0.11246731
0.05242135,-0.13624874,0.144409,-0.108331844,-0.18801683,0.34762824,0.08048903
-0.21474926,-0.2948753,0.050991174,0.071188256,0.055615313,-0.16206354,-0.08091094
-0.17252511,-0.18126068,-0.012751773,-0.017485335,0.07770788,0.15569815,-0.0033063143
-0.23016974,-0.40725946,0.16004705,-0.13065352,0.19700715,-7.991493e-05,-0.0022311136
0.15727927,-0.1549797,0.0041211545,-0.02180326,0.053131178,-0.10521343,-0.46122217
-0.11188083,-0.30912364,-0.056802243,-0.1159757,0.047315888,-0.052446797,0.0144945085
0.04457456,-0.0502277,-0.12041438,-0.009740457,0.037553176,0.08694415,-0.14122434
-0.23579195,-0.4681068,0.17946784,0.13864355,0.0967454,-0.12649685,0.087530866
-0.12978266,0.028109629,0.095087156,0.17438869,-0.12954445,-0.034943566,-0.25154424
-0.03287588,-0.14898266,0.17177787,-0.016060181,-0.16718057,0.01520113,-0.093193
0.06381972,-0.022496447,0.14492975,-0.16541602,0.1607251,0.01180964,-0.08178859
-0.12600458,-0.21455052,-0.0036611855,-0.09316815,0.06561354,0.17374244,0.16218905
-0.37903163,-0.03840768,0.07711882,0.24213608,0.0019090548,-0.08957544,-0.15943125
0.039013203,-0.24139333,-0.003714677,0.13772783,0.02797088,0.09804241,0.026397094
0.03343213,-0.30107766,-0.2669583,-0.043745875,-0.22678605,0.13627511,-0.10294372
0.038113646,-0.15427047,0.087005764,-0.2941327,0.18431915,-6.935373e-05,-0.10984036
-0.17034803,-0.12797514,0.09172234,0.09954816,-0.11568652,-0.07433249,-0.16429369
0.015584677,-0.07648878,0.1710664,-0.08269274,-0.055907767,-0.042270243,-0.14415641
0.10597571,0.014727801,-0.020568356,-0.11881411,0.036419302,0.08052334,-0.1884873
-0.23236984,-0.057683595,-0.12938137,0.15267003,-0.019253604,-0.09575164,-0.017974779
0.10749238,-0.447141,0.17639661,-0.24582958,0.14784935,0.35826746,-0.25568283
0.14409167,-0.18328714,-0.16959795,-0.038178734,-0.095703915,0.074857675,-0.15143913
-0.025308501,-0.25824758,-0.31252626,0.006810315,-0.38727984,-0.081722684,-0.15105727
-0.3483412,-0.28923857,-0.088617854,-0.031894766,0.08235255,-0.15881073,-0.0002991259
-0.12666368,-0.41642386,-0.0022527352,-0.105921715,-0.11266669,-0.15273505,-0.24337408
0.014062539,-0.25554433,-0.27951595,-0.13635685,0.11176746,0.116031736,0.10507835
-0.08936547,-0.2195,-0.032666683,-0.015540844,-0.019239422,0.10016349,-0.15859695
-0.124297634,-0.11816555,0.168335,-0.0044368915,-0.21224439,-0.1718041,-0.18716319
-0.16637474,-0.14193538,-0.063173324,-0.008718114,0.24077989,0.10040675,-0.1307631
-0.19435939,-0.06406307,-0.030163884,-0.10291349,0.25891814,0.009160304,-0.1099047
-0.2602054,-0.40662938,-0.10948026,-0.012916863,-0.20675533,0.005164369,-0.23801863
-0.088277265,-0.25457698,0.037761927,-0.1337212,-0.09789069,0.1366803,-0.047316834
0.020609107,-0.20888124,-0.09878418,-0.23500036,0.09897892,-0.03639388,-0.15037273
-0.04006035,-0.120050386,0.13795444,0.11729418,0.03409718,0.12094329,-0.07630394
-0.002736507,-0.4266561,0.19218306,-0.06658612,0.063368484,0.029553227,-0.18213153
-0.018701456,-0.52738905,-0.0007225722,-0.13597363,0.01627794,0.022556767,0.011782549
-0.019742541,-0.22670451,0.018387169,-0.040716648,-0.027347684,-0.1176033,-0.3350193
-0.03245841,-0.00023715198,0.05840203,0.2113423,-0.029769242,0.049352646,-0.123347595
-0.008607011,-0.22660798,0.113432184,-0.2892131,0.131608,0.21190079,-0.01965043
0.0714937,-0.20088631,0.11913957,-0.058082025,-0.1047639,0.068928525,-0.1256801
-0.123758346,-0.3076442,-0.14570317,0.0301392,0.18903972,0.17946602,-0.1331367
-0.2485187,-0.102746814,-0.19548471,-0.18184489,0.29072502,0.20220995,0.09740692
-0.17473532,-0.41337234,-0.119224496,-0.2424159,-0.039495647,-0.13951111,-0.12247197
-0.15824226,-0.19763008,0.13244024,0.0130025,0.015710622,0.09466906,-0.13515055
-0.28036284,-0.42992267,0.0733275,-0.048539348,0.13296959,0.03316326,0.06414498
-0.03817731,-0.22322907,-0.034812838,-0.24893752,0.02718647,0.12319958,0.00463295
-0.087461255,-0.020293951,0.0053825974,-0.09489377,-0.14655074,0.06741196,-0.03891291
-0.08985914,-0.43667275,0.046506226,0.063078545,0.20442997,-0.24661717,0.024927914
-0.0030341744,-0.112744436,-0.07202524,-0.0824825,-0.016888924,0.15688862,-0.18625195
0.038027793,-0.35781452,-0.14674035,0.0026721898,0.2378588,0.25965118,-0.23044355
0.04325088,-0.08185251,0.0023555523,-0.17376488,-0.016994368,0.26891336,-0.18285488
-0.13314119,-0.29106525,-0.21812405,0.1116461,-0.02243219,-0.0345435,-0.0454745
-0.2508284,-0.2919292,0.22168338,-0.015912913,-0.103126526,0.15212257,-0.14006084
-0.23492922,-0.23322949,-0.11866741,0.030726781,0.09511286,0.07124607,-0.013520487
-0.21234061,-0.47852945,0.19644165,-0.24755195,-0.079279825,-0.042908713,-0.2339791
-0.058263108,-0.27246243,-0.23789468,-0.34209743,-0.024950828,-0.06958016,0.07161162
0.10617304,-0.17050329,0.15325691,-0.019583799,-0.20390329,0.14736323,-0.096199185
-0.17780383,-0.24722797,0.03840983,-0.16926886,-0.14432932,0.02606485,-0.12699796
-0.023179945,-0.0914104,0.17983188,-0.06883651,0.0087388605,0.15523952,-0.13420379
-0.12923145,-0.37382698,0.08457612,-0.028018553,-0.104677945,0.16178504,-0.04148996
-0.025466368,-0.24536107,-0.12836654,-0.31993133,0.03488604,0.22548553,-0.018793404
-0.08906433,-0.09742952,-0.0972255,-0.13845852,0.1864409,-0.0072675794,-0.3380678
0.032442987,-0.19171616,0.05852977,-0.049726017,-0.090709016,0.040640004,-0.21924986
-0.19123541,0.10846014,-0.08024405,0.117333606,-0.14464276,0.07910081,-0.10204859
-0.002845928,-0.21088114,0.11254521,-0.18873334,-0.028921742,0.16268542,-0.09084386
-0.019922707,-0.2023868,-0.052478865,-0.1478249,-0.20063317,0.08927542,0.0386608
-0.01185441,-0.41410482,0.13911386,-0.20126808,0.038208447,0.108943135,-0.01209078
-0.080292314,-0.55498075,-0.04616028,-0.028551485,-0.058107447,0.034840457,-0.32210138
-0.15658996,-0.2582123,0.18671946,-0.0791723,0.16036816,0.006422043,0.102444604
-0.027612176,-0.42934716,-0.01759078,-0.022164501,-0.42928958,0.1630201,-0.37313408
-0.10407707,-0.37065428,-0.21139282,-0.039907545,0.009009533,-0.1155702,-0.0036454853
-0.030951671,-0.23849224,0.100531586,-0.089707635,-0.2349513,-0.041862503,-0.17674834
-0.2184658,-0.44441077,0.03281548,0.14465645,-0.015225984,0.12104742,-0.17504163
-0.08848861,-0.38141948,-0.07205571,0.012762804,-0.3577897,0.3283061,-0.057574175
-0.16293165,-0.33085182,-0.12309473,0.040689252,0.11802481,0.032374524,-0.10953608
0.049487814,-0.2874962,0.12481727,-0.0373102,-0.07607209,0.37223816,0.022378441
-0.36311373,-0.047491603,-0.0021497607,0.015571535,-0.03167533,-0.12566167,-0.00012186542
-0.29120252,0.25890347,-0.05429882,-0.10587861,0.146009,-0.23251963,-0.1073785
-0.04902671,-0.03027478,0.10992618,-0.10908039,-0.1618899,0.018613033,-0.1262629
-0.09276515,-0.2643786,-0.023310706,-0.0594258,-0.0159401,0.121727966,-0.14241746
0.035238095,-0.030541092,0.058290325,0.027422413,0.1205808,-0.122521825,-0.14429843
-0.0025707148,-0.33628497,-0.10213213,-0.09924563,-0.054994475,-0.022250086,-0.0824016
-0.0851613,-0.26504186,-0.06203551,-0.06487106,0.09284446,0.038664438,-0.014491618
-0.09365228,-0.06424804,0.10553739,-0.18758574,0.08261477,0.11136684,-0.1816279
-0.03136571,-0.36041483,-0.016222268,0.29265684,-0.147429,-0.07730605,-0.10415458
-0.032475382,-0.5245367,-0.017018119,-0.07758956,-0.24131788,0.008662082,-0.17780656
0.13562472,-0.09823259,-0.2223737,-0.28334022,-0.084392324,0.05946201,0.091622844
-0.09910541,-0.107163854,-0.006012801,0.07297643,0.065013155,0.04943653,-0.1328358
-0.14138432,-0.14077649,-0.042536575,0.0047774613,0.07588296,-0.1188601,-0.044836357
-0.13932173,-0.34699264,-0.23018086,0.15086101,-0.30297038,0.07167594,-0.093086
-0.08775501,-0.35011482,-0.11951559,0.027045684,0.02046024,-0.07448142,-0.015106674
0.1005621,-0.39376312,-0.016692638,-0.21540177,0.11658752,0.28933293,-0.044964425
-0.15868413,-0.33645964,0.023766443,-0.1898013,-0.011654332,0.11016916,0.015850078
-0.09171234,-0.20467427,-0.07488918,-0.07483965,-0.07548566,-0.06555481,-0.16988555
0.062225442,-0.21107425,-0.03931977,-0.2351308,-0.09439285,0.19937494,-0.030682515
-0.11105049,-0.3054301,0.12605858,0.06148226,-0.016026534,-0.04960437,-0.27418804
0.010492783,-0.050915167,-0.06594593,-0.025993371,0.27305543,-0.16677472,-0.06919946
-0.10033579,-0.20734458,0.036697544,-0.11614928,0.04677243,-0.017580561,0.09007456
0.015167393,-0.26170725,0.06623717,-0.042561606,-0.2400203,0.19813406,-0.22795731
-0.12071201,-0.0011547823,-0.16320209,0.09056339,-0.21881415,-0.09933019,-0.09157963
0.037169125,-0.4648036,0.029993892,-0.15157029,-0.023231968,0.041515328,-0.1207104
0.08267295,-0.3501523,-0.00872159,-0.119907096,-0.14988554,-0.17074761,-0.07994076
0.0436288,-0.34171706,0.15063612,-0.16116697,-0.00066088885,0.20141184,-0.094771445
-0.123815104,-0.05492755,0.1517374,0.0008979421,-0.24108231,-0.067876935,-0.13936202
-0.21470436,-0.35157308,0.09718411,0.24325599,-0.05390191,0.03729616,-0.12820414
-0.06768153,-0.11035872,0.07142813,-0.25495157,0.15164804,0.02199445,-0.15826732
-0.030943658,-0.19153082,0.010193404,0.005796051,-0.13830915,-0.15980652,-0.051478013
-0.2827365,-0.21666062,-0.2838043,-0.19841842,-0.065270066,0.15922317,-0.122871056
