Irrigation,Rainfall,Crop_Banana,Crop_Rice,Crop_Sugarcane,SoilType_Black Cotton,SoilType_Red Loamy
0.040486142,-0.49632832,0.084925845,-0.20723718,0.45071295,0.29687196,0.110182524
0.13961026,-0.11420641,-0.11811858,-0.084381685,0.6657936,0.3160517,-0.2293713
0.12547456,-0.33505353,0.16271071,-0.20647238,0.30039227,0.25631458,-0.0074710553
0.27346388,-0.18726012,-0.23590127,0.21128762,0.43267232,0.40812305,0.24790475
0.3653757,-0.30658302,0.50359535,-0.07257963,0.5717285,0.39263132,-0.13480435
-0.42120677,-0.5503297,-0.44228503,-0.046689577,0.60914963,0.1379145,-0.64979976
0.3819543,-0.45366645,-0.19192469,-0.073355794,0.2952974,0.08555243,-0.323134
0.36695033,-0.02698015,-0.17599846,0.048330948,0.6841326,0.3403197,-0.11608245
-0.16099267,-0.2569796,0.32360068,-0.112686776,-0.014605598,0.21546516,0.010738735
0.063561246,-0.5160909,-0.15056215,-0.1595337,0.58162856,0.20190105,-0.57282424
-0.15748328,-0.26046315,0.217259,-0.026443582,0.5133385,0.08082743,-0.15624031
-0.05241849,-0.527316,-0.09437528,-0.069398195,0.33111566,0.33052242,-0.7316392
-0.49569884,-0.30963805,-0.5635338,0.044831917,0.043614358,0.34713987,-0.25426027
-0.04674572,-0.14184275,0.23297496,-0.07910351,0.45679796,0.4023812,0.09174185
-0.44455054,-0.19607241,0.32250732,-0.5575256,0.31844386,-0.14434949,-0.17903697
-0.020288361,-0.24206778,-0.1402284,-0.65373546,0.082595244,0.2425045,-0.061272494
-0.041431785,-0.3296968,-0.062592514,-0.022964768,0.5150601,0.56890106,-0.26276383
0.27069214,-0.50551635,-0.15012784,-0.09328421,0.74580026,0.28903952,-0.42613944
-0.440337,-0.7103542,0.5002674,-0.68871146,0.8091369,0.3405313,-0.53396606
0.42148244,-0.40642494,-0.026992848,0.12603083,0.25685528,0.42382658,-0.12740564
-0.13927384,-0.4033519,0.29550076,0.19251199,0.41798297,0.24059643,-0.4563316
-0.160122,-0.43628237,0.038651705,-0.57179093,0.18147278,0.3199487,-0.010308143
0.17334741,-0.6474314,-0.2832859,-0.40406126,0.38140526,0.31556278,-0.077621475
0.107669085,-0.36183345,-0.11472964,-0.14157891,0.47371107,0.050989315,-0.14901656
0.011109684,0.04137814,-0.33838877,0.24351302,0.6446369,0.31833562,0.27151817
-0.29035354,-0.57138157,-0.10572531,-0.28365695,-0.19169877,0.014399153,-0.10088498
-0.24630347,-0.2123755,-0.07045881,-0.3916845,0.4557609,0.2035983,0.033576865
0.22641592,-0.33913848,-0.02858033,0.21220192,0.7224955,0.3916756,-0.049872424
0.29514685,-0.3848529,-0.32447425,0.20419033,0.06754394,0.4784471,0.16561314
-0.31313586,-0.04096822,-0.636942,-0.0005421999,0.27224088,0.37496817,-0.28871053
-0.11250758,-0.08167491,-0.56274164,-0.29946804,0.46684518,0.02154264,-0.20063102
-0.4029611,-0.7087315,-0.16872162,-0.17089818,0.3141635,0.12658224,0.13788322
-0.26063114,-0.3463861,-0.108425476,0.1735423,0.23522314,-0.05599267,-0.047790654
-0.07078945,-0.19494736,0.3835531,-0.15363634,0.5070872,0.22027497,0.08890323
0.09072526,-0.45239258,-0.434862,-0.110371135,0.5702814,0.5149025,-0.19552052
-0.08486813,-0.7530431,-0.0797247,-0.63289434,0.35650834,0.57750696,-0.16235335
-0.4542107,-0.47657788,-0.07390018,0.04672715,0.38967565,-0.030650811,-0.22768392
0.009551004,-0.5463788,-0.43314198,-0.56131506,0.42217407,0.2916117,-0.06805745
0.028148266,-0.15401259,0.07338161,-0.0106077,0.12898426,0.11582999,0.15317771
-0.1683195,-0.39489755,0.018898247,0.05681249,0.21237049,0.0448161,-0.4192513
-0.027323412,-0.0811588,-0.34078404,0.08633821,0.6439175,0.5698365,-0.25012407
-0.29001263,-0.29928777,-0.21971102,-0.26617593,0.70225054,0.1297909,-0.06350975
-0.65613574,-0.81838095,0.07687916,0.30832872,0.16966586,0.37558314,-0.7534076
-0.28798658,-0.49364507,-0.020917533,0.3736334,0.48346952,0.4553525,-0.38471022
-0.29427457,-0.44633234,-0.013428834,-0.3896039,0.48553008,0.2599155,-0.33601904
-0.49267858,-0.6840832,0.43075925,-0.68080366,0.4409705,0.08868768,-0.375026
-0.1402041,-0.38560447,0.41650805,-0.12514849,0.17043258,0.05911168,0.23866926
-0.07646529,-0.6009329,0.09088456,0.05695135,0.533234,0.16288128,-0.42936647
-0.010169789,-0.2619163,-0.13483332,0.02726867,0.33504638,0.315004,-0.29432648
0.04682225,-0.4254341,-0.13421258,-0.22865877,0.16089617,0.346424,-0.00029011676
0.040976267,-0.105162956,-0.038002286,-0.2564709,0.4669711,0.35193774,-0.3347727
0.08960797,-0.012646357,0.07369109,-0.24247922,0.53889054,0.4917074,0.26761317
-0.2589333,-0.5181628,0.43878892,0.06626648,0.5133481,0.19444251,-0.5124974
0.30596015,-0.14035523,0.1404598,-0.17031465,0.43779144,0.28830284,0.20356767
-0.124471925,-0.41678545,-0.092875265,-0.49178877,0.55169284,0.30688217,0.16031012
-0.17295355,-0.07219296,-0.35638216,0.20185514,0.30229145,0.43233955,0.0005839107
0.015460166,0.41689783,-0.34507772,0.1672634,0.327478,0.1590245,-0.4421448
-0.11551247,-0.28449625,-0.38273767,-0.04404985,0.15793398,0.33333483,0.17952858
0.087818116,-0.19579749,-0.19512048,-0.30176014,0.2850286,0.15776394,0.19987209
-0.45423755,-0.67257243,-0.41151494,0.06288779,0.07153743,0.058283407,0.26483217
0.07840613,-0.3892032,0.021570828,-0.26994208,0.17055127,0.33658588,-0.03088054
0.46644822,-0.21990581,0.2883373,-0.013868849,0.6510239,0.18372487,0.13973461
0.3087961,-0.51857746,0.30563867,0.24030758,0.286546,-0.024370704,-0.009040725
-0.014783019,-0.35352725,0.45487007,-0.13691801,0.45320085,0.31602356,-0.17653199
0.11223033,-0.023251064,-0.07754365,-0.044018753,0.3114704,0.3450617,-0.059138536
-0.5406516,-0.49026617,0.2905253,-0.50191575,0.587975,0.17002033,-0.10836604
0.1816279,-0.2312345,0.16701873,0.07119086,0.35304815,-0.011260277,-0.32817313
0.088074684,-0.27476043,0.117635794,-0.18338475,0.3853566,0.072850555,0.25498056
-0.13754082,-0.6197882,-0.22574101,-0.3222437,0.5847321,0.57738256,-0.18483235
-0.1508685,-0.32815632,-0.5948264,-0.10451835,0.6927282,0.46710214,-0.2888623
0.12356588,-0.6356668,-0.26639095,0.09640654,0.5045159,0.06688705,0.0060807397
-0.41266856,-0.66123325,-0.0058550253,0.18461367,0.33923662,0.05290715,-0.07007593
0.22779348,-0.27206588,-0.23121661,-0.2551981,0.24856795,0.07982742,0.05927985
-0.22052792,-0.36164138,0.2172104,-0.12376011,0.50845814,-0.14132024,-0.49544346
-0.10648242,-0.47999552,0.10869745,-0.028833607,0.049947876,-0.037815902,-0.06532578
0.16579336,-0.27490142,0.16825876,-0.33767113,0.82264084,0.30401084,-0.6052423
0.050213344,0.064813875,-0.17681018,-0.19460338,0.39553434,0.31445545,-0.050913543
-0.017371925,-0.22853965,0.26261088,0.04596958,0.2646484,0.1312396,-0.29205805
-0.1377648,-0.43811905,-0.037126474,-0.66686475,0.6348865,0.15199156,0.02435056
0.081688255,0.052922405,-0.30393225,0.1984835,0.5568667,0.25977248,0.1546934
-0.010273958,-0.0693488,-0.1049739,0.06504515,0.58939445,0.03982574,-0.26632687
-0.22674653,-0.69078845,-0.06547447,0.11685556,-0.028952561,-0.07576778,0.12250298
0.03427905,-0.36605716,-0.058753178,-0.24434511,0.31520718,0.41244826,-0.2082349
0.11697838,-0.29348162,0.044661734,-0.14029773,0.18151514,-0.024721952,0.2123829
0.45264253,-0.10796794,0.27597198,0.37388614,0.50126326,0.49591014,-0.36934307
-0.3393475,-0.3769128,-0.23148048,0.022173814,0.58089626,0.32584706,-0.3992021
-0.20773284,-0.11197391,0.30741292,-0.10699398,0.71229804,0.19219178,-0.36496717
0.15089613,-0.22330828,0.026798293,0.61000293,0.70375097,0.54520285,-0.23887639
0.017545745,-0.34701216,-0.23200725,-0.27704394,0.58297026,0.36196813,0.009775962
0.23576273,-0.2531204,0.17106082,0.2415262,0.5779958,0.2926609,-0.029904138
-0.2799265,-0.40121946,-0.6520643,0.36423656,-0.096777774,0.11722692,0.07757351
-0.18035091,-0.51472795,0.12555726,0.057648864,0.4014924,-0.12911789,-0.25165
0.18124399,-0.49373648,0.023027584,-0.24964574,0.013019944,0.32174885,0.052324045
0.07625788,-0.17008382,0.17324392,0.22093311,0.5033118,0.33828747,0.031091046
0.28094205,-0.5754172,-0.044652663,-0.03138223,0.6064331,0.41669858,-0.25661185
-0.23544392,-0.31968775,0.21568568,-0.03883898,0.34217167,0.32066375,0.41055167
-0.02163558,-0.5034189,0.061004683,-0.41648105,0.3025128,0.12603089,-0.12294229
-0.2917658,-0.3667156,-0.14200781,0.013574269,0.30710495,0.12840252,-0.14795905
0.31826228,-0.11958855,-0.15289572,0.12063058,0.48087147,0.20171909,-0.020122794
-0.007805576,-0.079235725,-0.450346,-0.030999666,0.5778443,0.43145052,-0.22583462
0.26540706,-0.6493292,0.12909903,-0.47313365,0.36810216,0.48965472,-0.3531681
-0.017753005,-0.3032894,-0.0042979615,-0.011913565,0.19564302,-0.05868163,0.07110671
-0.060422886,0.043526784,0.060009867,-0.12041733,0.62220705,0.46811625,-0.57436883
0.11449467,-0.32743323,0.08226105,-0.4447775,0.7072536,0.5067702,0.040238757
0.036328927,-0.12654875,-0.012116168,0.2160073,0.6101505,0.6148408,-0.33984786
0.39110407,-0.13424678,0.3534418,-0.17288877,0.7418279,0.6653551,-0.20166777
0.26786548,-0.11466663,0.125477,0.33307815,0.503478,0.42858377,0.18467034
0.10661824,-0.4376533,0.21281901,0.075640574,0.38198635,0.18094355,0.28921714
-0.15908685,-0.18300395,0.21823564,-0.015836073,0.4303511,0.059490714,0.08416827
0.0489093,-0.5258174,0.03204614,-0.00960933,0.25645712,0.14263685,-0.31905213
-0.17521252,-0.34529904,-0.14681186,-0.24494676,0.21651308,0.26399627,-0.27461106
-0.019641902,-0.2921831,0.18177271,-0.13681827,0.40078375,0.09292254,-0.32467267
0.3678458,-0.09743612,-0.16344203,0.5031645,0.72165185,0.67747825,-0.04116073
-0.26989424,-0.19395636,0.37744632,0.25604135,0.34284928,0.4195042,0.23999998
0.03163219,-0.4177946,0.065174654,-0.11274524,0.7128953,0.38680544,-0.2608243
-0.16423437,-0.08119004,-0.09841967,0.080854475,0.47248244,0.40822777,0.103345454
-0.12987766,-0.6024696,-0.37346396,0.28723392,0.5094113,0.520456,0.14654984
-0.22137322,-0.32674992,0.043871995,-0.3743111,0.0012861356,-0.2617979,-0.24324106
0.063541085,-0.617522,-0.007243292,-0.09692282,0.58794415,0.41753557,-0.31953758
0.42629528,-0.41503853,-0.16143732,-0.07447586,0.42924216,0.5303776,0.038455144
-0.3312391,-0.4562592,-0.37065092,-0.28587088,0.08806164,0.37171575,0.31960833
0.13640574,-0.24450333,0.30746335,-0.26362044,0.49194098,0.2310648,-0.28181806
0.21482654,-0.14881632,0.043185145,-0.20786312,0.4360324,0.55285525,0.30708823
0.43596956,0.42485082,0.54944783,-0.16588798,0.6589372,0.4728574,-0.16362756
-0.042386673,0.36301205,-0.121607915,0.14486724,0.4423306,0.10374198,-0.15539671
0.060620144,-0.049279165,0.27831584,-0.24924108,0.58283466,0.114772744,-0.06930024
-0.16222647,0.06242774,-0.48260355,0.04056588,0.5860767,0.4965511,0.1826154
0.30770752,-0.5063223,-0.19684319,-0.13290095,0.43087143,0.44939375,0.25491035
-0.28965873,-0.30641988,0.0753995,-0.29446006,0.5324978,-0.22537403,0.122307085
0.40004936,-0.4000731,0.034262203,-0.16400985,0.5066425,0.48609754,-0.20365411
-0.48384055,-0.50173515,-0.037727468,-0.27177763,0.54141724,0.26510412,-0.24724299
-0.04622233,-0.483239,-0.19633497,0.016297627,0.34997293,0.3090494,0.2383133
0.08622662,-0.40877724,0.46668324,-0.14803751,0.5014536,0.1323903,-0.21921167
-0.51766294,-0.4531845,-0.3259315,-0.28774148,0.4742576,0.24967195,0.00037003448
-0.4711949,-0.5284361,-0.10333788,-0.16295767,0.12889291,0.19423358,-0.023674415
-0.20297122,-0.39171404,-0.39595452,0.12579069,0.19298184,0.35958266,-0.5188152
-0.34638974,0.024332458,-0.41584048,0.27623758,0.436526,0.6333365,-0.4741135
-0.8288146,-0.7609536,-0.110030316,-0.083254196,0.22428049,-0.24778685,-0.4979262
0.35738748,-0.08575989,0.21185373,-0.27213356,0.4494371,0.59274095,-0.03349858
-0.34677666,-0.72448397,0.016589956,-0.56582797,0.49359688,0.22067995,-0.0038873395
-0.15343273,-0.323066,-0.48181358,0.13562447,0.21652208,0.25701684,-0.17303665
0.05350722,-0.27383745,-0.38404584,-0.2187856,0.6445959,0.14203906,0.20837645
0.02823414,-0.33241102,0.16996752,0.10988315,0.10099495,0.024484262,0.17427981
-0.031344954,-0.54889363,-0.5248694,-0.4915085,0.25888622,0.24088562,0.3296798
0.39504263,-0.44273055,0.058643363,0.124003,0.48014176,0.26965836,-0.14239691
0.19893275,-0.6413165,0.07528469,-0.24982971,0.8316784,0.47838035,-0.3694977
-0.18432094,-0.25528845,-0.07454245,0.026698608,0.40739697,0.3640256,-0.20272231
0.072773516,-0.71162385,0.17712787,-0.50416225,0.31464607,0.1396055,0.10353776
-0.09142467,-0.27886188,0.3203649,-0.30621657,0.53828937,0.09502031,-0.507243
0.21504265,0.10324662,0.08191817,-0.022768307,0.65984565,0.56315774,-0.5441815
-0.06264623,-0.5751459,0.24819373,-0.55001086,0.38417348,0.2180294,0.14021315
-0.06565551,-0.33652222,-0.20218088,0.25774008,0.12734643,-0.034115914,-0.18954483
0.08901427,0.019587984,0.030213483,0.2113854,0.3285969,0.2642816,-0.45748398
0.17844619,-0.043873332,0.016793652,-0.23589736,0.6966253,0.22713122,-0.57576805
-0.09610065,-0.25698858,-0.10213433,0.24394964,0.5715458,0.43097237,-0.1992223
-0.07415123,-0.594576,0.13420293,-0.16801785,0.68794537,0.2922316,-0.22660501
0.10019943,-0.21454002,-0.10114225,-0.18271518,0.43621054,0.40621376,-0.2535421
-0.16088098,-0.02398043,-0.13678952,-0.2039276,0.556933,0.22079447,0.08992129
0.1713128,-0.19341084,0.10492623,-0.45615909,0.41179824,-0.016047,-0.00070716284
-0.17451647,-0.40233928,0.31533554,-0.11108525,0.54075265,0.17040014,-0.23999195
-0.04923066,-0.077019505,-0.105572924,0.16073976,0.5186096,0.22350904,-0.18204582
-0.26055625,-0.39816114,0.6539054,0.11800986,0.5866869,0.014856532,-0.19576162
0.12355748,-0.5654133,0.1839195,-0.23434097,0.34666893,-0.18247326,-0.2492457
-0.28158718,-0.60775304,0.18000183,0.027019804,0.50254446,0.24203934,-0.26122558
0.12046227,-0.2799346,-0.58100903,0.11042913,0.4769152,0.2991711,-0.05661226
-0.010294997,-0.61828,0.3302543,-0.6338985,0.46347705,0.3086481,0.44877914
-0.004130295,-0.6395096,0.28364557,-0.7411342,0.37421528,-0.07684017,0.033171393
-0.021281186,-0.18271156,-0.21092,0.24513808,0.6255911,0.555458,-0.3531147
0.10794352,-0.17444113,0.093038596,-0.2456975,0.120393164,0.12333026,0.14946763
-0.13793755,-0.254207,-0.31220528,-0.23214585,0.6608956,-0.09798792,0.29119048
0.24338715,-0.42144492,0.11980006,-0.18074127,0.46265948,0.5297786,-0.015944207
-0.072833166,0.22680116,-0.3190232,0.12334311,0.7331268,0.39624313,0.17493793
0.18797684,-0.48752064,0.33606443,0.2611361,0.40720963,0.3608125,-0.09705781
-0.48563442,-0.56566346,-0.13739751,-0.12149581,0.43111286,0.20346452,-0.034257676
-0.13449053,-0.6446222,-0.057122108,0.005617895,0.5803723,0.30581516,-0.18770221
-0.24790224,-0.4384814,-0.59601635,-0.40015787,0.28115624,-0.029162053,-0.21816143
0.28532863,-0.2326462,0.10958725,-0.47074538,0.7231525,0.36097413,0.2865258
0.03658955,-0.15954421,0.0976859,-0.10171013,0.16665635,0.32562804,-0.062047735
-0.15025799,-0.50577223,0.11969907,-0.6113434,0.40738788,0.3354759,-0.24440366
-0.44657564,-0.35210198,-0.2709321,-0.16049418,0.44167686,0.22991793,0.094787605
-0.09849765,0.2626466,-0.4524802,-0.06390021,0.53382516,0.13721515,-0.28077438
-0.105308376,-0.32774022,-0.39738494,-0.1648238,0.29585767,-0.13030875,-0.23554362
-0.35423794,-0.28466436,-0.27778006,0.3124365,0.30310515,0.17808229,0.113918446
0.08679638,-0.21976227,-0.3203865,-0.086085536,0.53714377,0.43891332,0.2932331
-0.011166078,-0.18204927,-0.34363356,0.12122079,0.44622898,0.015408168,-0.25329036
-0.12845811,-0.24052888,-0.5260173,-0.29009846,0.07459122,0.08308698,0.15502566
0.18313444,0.023300285,-0.037057094,0.056435145,0.5484201,0.23834181,-0.10886691
-0.42171827,-0.5558128,-0.17245835,0.42917204,0.6202358,0.5263087,-0.4306554
0.20014292,-0.58494705,0.067473166,-0.36339408,0.643126,0.48841652,-0.3134898
-0.41963956,-0.6921038,0.19316068,-0.6134898,0.5081022,0.12477657,-0.45842138
0.11157037,-0.237859,0.08334361,-0.50833905,-0.041507382,-0.030578943,0.3989225
-0.13039847,-0.024700845,-0.19533204,0.5541402,0.5157819,0.46803582,-0.5369407
-0.2962423,-0.65512836,-0.54095715,0.29496938,0.19060586,0.18860874,-0.41131964
0.09280072,0.030307231,-0.0041782106,-0.34924516,0.29538533,0.30226192,-0.06419143
0.06627349,-0.48394024,-0.03800468,-0.111059874,0.5729719,0.2704581,0.063573465
0.057228263,0.12392911,-0.06293255,-0.5051268,0.7872159,0.40869278,-0.13667986
-0.059002243,-0.30001524,0.26806864,-0.15924297,0.27020547,0.061978254,0.06779353
0.12962475,-0.108410574,-0.45782393,-0.0081051355,0.34867877,0.47544342,0.257532
-0.39794335,-0.47050723,-0.06770191,-0.3613666,0.29984784,0.053500578,-0.040078055
0.08933978,-0.63762367,-0.36040875,-0.033914134,0.7171722,0.41211557,-0.29173896
0.063360214,-0.2754588,-0.17677176,-0.306414,0.43715316,0.3786348,-0.055250194
-0.19044656,-0.3046984,-0.09386153,0.1473033,0.38563624,0.16746573,0.19244193
0.10843883,-0.055715974,0.32659087,0.14695431,0.44212466,0.2866296,-0.14439122
-0.022204919,-0.34489182,-0.115697905,0.03373141,0.5437985,0.41143277,-0.29863992
0.06765546,-0.34608656,-0.58654034,-0.051452637,0.17992017,0.13537443,-0.1494588
-0.33757246,-0.752477,-0.17565365,0.127803,0.22945213,0.15666454,-0.24024081
-0.17387348,-0.44686073,-0.19932897,-0.4724259,0.42422408,0.113517575,-0.45656428
-0.12767132,-0.013809218,-0.19618767,-0.25908488,0.55561817,0.5252322,0.018387578
-0.057258528,-0.4764847,0.17534019,0.04156009,0.74817735,0.24818894,-0.30087614
0.22611396,-0.56067353,0.16264957,-0.21093266,0.3346528,-0.043441594,-0.1448192
-0.36074358,-0.30518246,-0.39551553,-0.14512919,0.6185375,0.28564516,-0.5815908
-0.22482021,-0.4939697,-0.25936225,-0.24083112,0.255978,-0.1828261,-0.0472264
0.29781467,-0.033770826,-0.10860037,-0.038818862,0.2969387,0.30352128,0.34212616
-0.01464061,-0.056989048,0.013737355,0.31903073,0.2785966,0.2305248,-0.069578476
-0.36883378,-0.1449106,0.33093506,0.14114583,0.77233493,0.48608416,-0.32581094
0.047655344,-0.59316933,0.050850566,-0.5360439,0.017248534,0.31686005,-0.24393798
0.27642798,-0.34521386,-0.31493148,-0.17967455,0.50932336,0.49503702,-0.00040518344
-0.015308159,-0.42615122,0.14271206,-0.23660241,0.22164561,0.16847667,-0.38753358
0.27708998,-0.46642888,-0.41197082,-0.2511384,0.49062634,0.20422171,-0.12415718
-0.38526332,-0.4730559,0.24729219,0.13462323,0.443233,0.33935916,-0.3149099
0.066262774,-0.12435988,-0.069537155,-0.17816365,0.5629709,0.25733238,-0.43082097
0.15549606,-0.28038377,0.28994876,0.078936175,0.14977807,0.3989074,0.4522392
-0.54838324,-0.14445241,-0.6886924,0.32493857,0.2150407,0.13060987,-0.42637306
-0.364995,-0.6846257,-0.42968833,-0.10542757,0.7321563,0.020215208,0.010897102
0.047261953,-0.369614,0.052460723,0.31547987,0.6836487,0.75785327,0.079065435
0.21889794,-0.38187096,0.16947131,-0.08162062,0.09137981,0.31142542,0.043881316
-0.18512204,-0.70945275,-0.07841456,0.09906731,0.21261844,0.2439427,-0.22357443
-0.17626716,-0.27811667,-0.27749702,0.34496918,0.2671023,0.18989953,-0.3272442
-0.5734477,-0.4259575,-0.23361932,-0.47872847,0.26610616,-0.20469403,-0.4118355
0.13716537,-0.03600846,-0.057791516,0.06248654,0.7820469,0.72209495,-0.24025854
0.096831836,-0.3384648,-0.08390198,0.34043813,0.77588207,0.44970766,-0.6009161
0.23624569,-0.26234326,-0.13982779,-0.1328006,0.25197193,0.20659573,0.12073625
0.033043973,-0.39918894,0.20369251,-0.06448608,0.17778163,0.16186213,0.28582403
0.199937,-0.41943184,-0.16880856,-0.21347849,0.17871468,0.5179093,-0.5248798
0.03502932,-0.38531426,-0.21031244,-0.47877687,0.5540843,0.121747866,-0.41711345
0.35549906,0.033093683,0.0006283206,0.33324528,0.39577788,0.25109804,-0.25195187
0.11955309,-0.1531991,0.056732707,-0.10992177,0.5919515,0.4917699,-0.3259931
-0.28503913,-0.4746953,-0.09296118,0.2303363,0.47465333,-0.056440998,-0.23797251
-0.24395436,-0.3889571,0.010506791,0.4722793,0.43706992,0.19321182,-0.55114794
0.17532305,-0.17270228,-0.58772177,0.03998845,0.5883594,-0.038422644,0.0678787
0.22219804,-0.4027788,-0.5489138,0.07583945,0.56859493,0.21620569,-0.03177393
0.074390516,-0.24779287,-0.27570587,0.05132619,0.09881236,0.040628664,-0.24718162
-0.59846425,-0.6803794,-0.27978554,-0.3120044,0.24580522,0.031858537,-0.38241556
-0.057952262,0.02571369,0.14141412,-0.55807275,0.54988146,0.43675125,-0.18612984
0.055621393,-0.20320193,0.05675948,0.17654501,0.44489023,0.3821013,-0.11980996
-0.120760635,-0.4909548,0.20151217,-0.35485113,0.74137104,0.40197033,0.10001229
-0.1683993,-0.74844354,0.21860805,-0.112763576,0.13006362,0.24056059,-0.5335301
0.3175506,-0.110112295,-0.30919194,-0.2757502,0.36595684,-0.015145518,0.1845001
-0.5140129,-0.5132664,-0.79385215,-0.32930708,0.56609553,0.17574264,0.32667688
-0.36647388,-0.5983825,-0.45590246,-0.6763871,0.030065563,-0.0242137,0.39186218
-0.019486891,-0.098268524,-0.0140402345,-0.25173903,0.46191153,0.018222552,-0.2212566
0.33795702,-0.4876264,0.013450715,0.13433415,0.35264552,0.48832244,0.31581068
-0.11254797,-0.53343415,-0.52546734,-0.30794853,0.63584757,0.2997283,-0.26233396
-0.16853753,-0.08635842,0.14557564,0.30571303,0.3248789,0.34579659,-0.2244129
0.0826115,0.15593508,-0.39017466,-0.02118137,0.41257086,0.4646848,0.0031214938
0.058613,-0.45735687,-0.0065131467,0.094519526,0.37081555,0.22241199,-0.22054788
-0.059140347,-0.6287455,-0.09887796,-0.21195477,0.4631296,-0.05188071,-0.6411226
-0.14642304,-0.5176288,-0.28842825,-0.11491377,0.7178428,0.50958997,-0.41384828
0.13919693,-0.11437344,-0.40459502,-0.15934458,0.6942308,0.47134638,0.030323926
0.18719648,-0.39281392,-0.19203138,0.12487424,0.5815198,0.35695764,0.17097805
-0.1951289,-0.27009085,0.21043544,-0.055317946,0.47428492,-0.04724028,-0.14240147
-0.15255295,-0.31699204,-0.615569,-0.19071117,0.56397986,0.3306126,-0.1445975
-0.1473743,-0.59704137,-0.20351928,-0.247848,0.3169445,0.394585,0.17622364
0.20695502,-0.55608284,0.062356856,-0.19784193,0.24440071,0.16787803,-0.24366444
0.23106575,-0.33081725,-0.06303246,-0.2095877,0.21436742,0.184732,0.5544262
-0.059596833,-0.2753254,-0.19040242,0.3107489,0.17903197,0.030576622,-0.31856087
-0.12635466,-0.41369537,0.01590204,-0.16227055,0.37209967,0.04825775,-0.2590205
-0.24723132,-0.63145536,0.4898985,-0.19338614,0.114174485,0.37924764,-0.41882402
-0.04426627,-0.49436286,0.12395977,-0.05097863,0.5483495,0.057752546,-0.32893032
-0.3715408,-0.45096007,-0.47529256,-0.075134486,0.20179205,0.38580927,-0.34481353
-0.06387487,-0.43106398,-0.022488305,-0.5334545,0.19084615,0.011508322,-0.09351942
-0.49281192,-0.52741045,-0.20649639,-0.3840229,0.8282503,0.20024477,-0.25420442
-0.10668002,-0.215446,-0.46203366,0.17934558,0.1115319,0.38940158,-0.07819699
-0.19590563,-0.552208,0.04849059,-0.20584998,0.11249347,-0.102033876,0.1020268
-0.45147845,-0.30939716,-0.2961831,-0.18375506,0.49570733,0.21273832,0.1339039
-0.14423715,-0.336722,-0.07777453,0.35934418,0.75744975,0.372816,-0.34785697
-0.28763193,-0.1523007,0.028412005,-0.005755404,0.5829851,0.3372531,-0.4426237
0.082853846,-0.023174694,-0.7702547,0.12406191,-0.024227817,0.10012165,-0.33721736
0.059780635,0.0822607,-0.15992594,-0.30841076,0.69771355,0.50911117,0.008617926
0.1831321,-0.15039371,-0.03712202,-0.46496996,0.6182786,0.35718971,0.417625
0.15151457,-0.22980924,-0.059394516,0.074289486,0.5157174,0.48755416,-0.12479553
0.088761725,-0.14746583,-0.09722957,0.20753221,0.69588333,0.6760528,0.012925927
0.12010208,-0.33192348,-0.28066388,-0.08578785,0.35423306,0.5130719,-0.010960711
0.04888369,-0.28857985,0.107880495,0.17127523,0.61228675,0.43207973,0.23430331
-0.11365375,-0.49242768,0.24321519,0.1765467,0.647554,0.37997502,-0.51133037
0.02921883,-0.5750329,0.06560314,-0.4867469,0.30824465,0.34809256,0.13055429
-0.31862935,-0.37358347,-0.15431087,0.10813497,0.37566262,0.065059975,-0.5665098
0.13413407,-0.27130902,-0.37118632,0.081741855,0.40774834,0.1483978,-0.26646855
-0.20656195,0.005345868,-0.20386347,-0.32431546,0.5718724,0.30032584,0.187056
0.067169875,-0.42868277,0.18737465,-0.016772175,0.7128822,0.6475113,-0.6985731
0.38782975,-0.24048859,0.12989233,0.42709306,0.77274793,0.6053447,-0.2971491
-0.09334006,-0.5907731,-0.4172645,0.22354807,0.67471844,0.40759268,-0.029740421
0.13541684,0.08990279,0.25016043,-0.077196725,0.6680539,0.3597055,-0.1819449
0.3091734,0.056566853,0.37186837,-0.09689328,0.740616,0.43352684,0.010396293
-0.18796387,-0.12456312,-0.058511455,-0.25803325,0.32998934,0.0449626,0.08754455
-0.10052405,-0.5405303,-0.18965387,-0.31526777,0.43713802,0.21173726,-0.04822258
0.048670474,-0.6979891,-0.12468327,0.022694819,0.31091788,0.19652121,-0.28551576
-0.27990952,-0.14727686,-0.17483197,0.09307304,0.35881191,0.116932265,0.13101019
0.2766136,-0.17538877,-0.24248785,0.42580155,0.65966654,0.16633013,0.07138146
-0.15897284,-0.22093725,-0.52129275,-0.29259259,0.2863701,0.06298277,-0.0067917383
-0.5643174,-0.3824849,-0.32495326,-0.28723592,0.63729316,0.43550962,-0.47058347
-0.16111358,-0.33218196,-0.08952951,-0.26210168,0.50972766,0.38712585,-0.17085326
-0.051582687,-0.54516816,-0.18398513,-0.2446914,0.6615359,0.41817632,-0.25874683
-0.387743,-0.32638675,-0.40233552,0.0075483453,0.30359918,0.031131376,-0.059662282
0.41661987,-0.52285033,-0.1197031,-0.24070618,0.46959388,0.58996934,0.3050305
-0.032942347,-0.176704,-0.025068838,0.5362491,0.28634775,0.1973417,-0.1707498
-0.011925407,-0.3408294,-0.13666815,-0.024056714,0.2684554,0.10080756,0.50458854
